"theta","phi","sum","Dmax1","Dmax2","d1","d2"
"1359",21,18,39,16.1887922193237,37.4150804773409,7.16260311313453,7.2966830829762
"1360",21.5,18,39.5,16.1933310062759,37.4757822442817,6.97957993481739,7.13440422416302
"1361",22,18,40,16.1948072386958,37.5350263167957,6.80244176825538,6.97758755673576
"1362",22.5,18,40.5,16.1932793767939,37.5928667558486,6.63092239083306,6.82597849158396
"1363",23,18,41,16.1888033665457,37.6493549862901,6.4647714198911,6.67933799768537
"1364",23.5,18,41.5,16.181432798154,37.7045399556601,6.3037533973606,6.53744046837479
"1365",24,18,42,16.1712190531583,37.7584682816514,6.14764629655854,6.40007450626265
"1366",24.5,18,42.5,16.1582114411257,37.8111843891643,5.99624061682209,6.26704016674471
"1367",25,18,43,16.1424573267714,37.8627306377984,5.84933897682341,6.13814868696907
"1368",25.5,18,43.5,16.1240022482772,37.913147440552,5.70675477373032,6.01322259665114
"1369",26,18,44,16.1028900275072,37.962473374429,5.56831127154973,5.89209379963407
"1370",26.5,18,44.5,16.0791628727589,38.0107452835886,5.4338421511525,5.77460331590204
"1371",27,18,45,16.0528614746276,38.0579983756187,5.30318876200851,5.66060092628827
"1372",27.5,18,45.5,16.0240250955151,38.1042663114618,5.17620234963089,5.54994456693492
"1373",28,18,46,15.9926916532635,38.1495812894758,5.05273976959391,5.44249865818591
"1374",28.5,18,46.5,15.9588977993582,38.193974124072,4.93266729466282,5.33813605593006
"1375",29,18,47,15.9226789921014,38.2374743193336,4.8158566047536,5.23673526661501
"1376",29.5,18,47.5,15.8840695651276,38.2801101379845,4.70218660828797,5.1381811891898
"1377",30,18,48,15.8431027915997,38.3219086660475,4.59154169439164,5.04236436062399
"1378",5,18.5,23.5,14.0137887043359,34.2034918829251,14.0137887043359,13.616805710346
"1379",5.5,18.5,24,14.1718143366752,34.3647459930801,14.1718143366752,13.7392369687125
"1380",6,18.5,24.5,14.3216729906544,34.5195128403019,14.3216729906544,13.8531709484372
"1381",6.5,18.5,25,14.4637543445255,34.6681817290647,14.4637543445254,13.9590197496601
"1382",7,18.5,25.5,14.5984176721947,34.8111114316083,14.5984176721947,14.057163750126
"1383",7.5,18.5,26,14.7259947789798,34.9486331237341,14.7259947789798,14.1479548156227
"1384",8,18.5,26.5,14.8467926050032,35.0810529882457,14.846792605003,14.2317193229667
"1385",8.5,18.5,27,14.9610955393048,35.20865452912,14.5119279729694,13.9148471630158
"1386",9,18.5,27.5,15.06916748149,35.3317006332218,14.0268195076786,13.467775404721
"1387",9.5,18.5,28,15.1712536824694,35.4504354111214,13.565781394089,13.0436369725651
"1388",10,18.5,28.5,15.2675823914199,35.565085844142,13.1270787809158,12.6407609412519
"1389",10.5,18.5,29,15.3583663323504,35.6758632610225,12.7091421948481,12.2576355598455
"1390",11,18.5,29.5,15.4438040304902,35.7829646644114,12.310547242758,11.8928889127188
"1391",11.5,18.5,30,15.5240810060174,35.886573924712,11.929998950358,11.5452749697958
"1392",12,18.5,30.5,15.5993708503509,35.9868628564991,11.5663170085519,11.2136573687193
"1393",12.5,18.5,31,15.6698361982628,36.0839921907676,11.2184230796743,10.8969981718247
"1394",13,18.5,31.5,15.7356296073869,36.1781124545855,10.8853296713604,10.5943480839416
"1395",13.5,18.5,32,15.7968943552493,36.2693647682793,10.5661302521588,10.3048347941485
"1396",14,18.5,32.5,15.8537651627039,36.3578815690337,10.2599919086433,10.0276573159814
"1397",14.5,18.5,33,15.9063688515761,36.443787268709,9.96614686920009,9.76207807356582
"1398",15,18.5,33.5,15.9548249433876,36.5271988527501,9.68388784566703,9.50741733340944
"1399",15.5,18.5,34,15.9992462052277,36.6082264262501,9.41256002665722,9.26304609395007
"1400",16,18.5,34.5,16.0397391481304,36.6869737125305,9.15155820920654,9.02838338539359
"1401",16.5,18.5,35,16.0764044827067,36.7635385089862,8.90032009017258,8.80288939706384
"1402",17,18.5,35.5,16.1093375362461,36.8380131044079,8.65832554346404,8.58606516175439
"1403",17.5,18.5,36,16.1386286350304,36.9104846615285,8.42508869682543,8.37744455960485
"1404",18,18.5,36.5,16.1643634551971,36.9810355681262,8.20015867451898,8.17659561797171
"1405",18.5,18.5,37,16.1866233451249,37.0497437596613,7.98311506780947,7.98311494537912
"1406",19,18.5,37.5,16.2054856219991,37.116683016101,7.77356502564367,7.79662684399462
"1407",19.5,18.5,38,16.2210238449335,37.181923235311,7.57114162083734,7.6167799059
"1408",20,18.5,38.5,16.2333080667807,37.2455306851445,7.37550171092271,7.44324557476938
"1409",20.5,18.5,39,16.2424050665407,37.307568236139,7.18632386063122,7.27571601351388
"1410",21,18.5,39.5,16.2483785640874,37.3680955765403,7.00330652971228,7.11390364396161
"1411",21.5,18.5,40,16.2512894187586,37.4271694112002,6.82616635110576,6.95753757513003
"1412",22,18.5,40.5,16.2511958132044,37.48484364574,6.65463824462188,6.80636409644732
"1413",22.5,18.5,41,16.2481534237496,37.5411695572401,6.48847182741417,6.66014487633691
"1414",23,18.5,41.5,16.2422155784093,37.5961959525895,6.32743251152739,6.51865540517448
"1415",23.5,18.5,42,16.2334334035836,37.6499693155254,6.17129790000611,6.38168416613278
"1416",24,18.5,42.5,16.221855960364,37.7025339432929,6.01985896953961,6.24903171562865
"1417",24.5,18.5,43,16.2075303712968,37.7539320737712,5.87291854390205,6.12051064947323
"1418",25,18.5,43.5,16.1905019383694,37.8042040038321,5.73029097676679,5.99594365545112
"1419",25.5,18.5,44,16.1708142529177,37.8533881996283,5.59179955375907,5.87516326359811
"1420",26,18.5,44.5,16.1485092980897,37.9015213994473,5.4572774457774,5.758010282704
"1421",26.5,18.5,45,16.1236275444426,37.948638709708,5.32656702821255,5.64433533329993
"1422",27,18.5,45.5,16.0962080392014,37.9947736946283,5.19951925905988,5.53399664272526
"1423",27.5,18.5,46,16.0662884896614,38.0399584600439,5.07599182369531,5.4268595499921
"1424",28,18.5,46.5,16.033905341173,38.0842237318211,4.95585089467639,5.32279687590551
"1425",28.5,18.5,47,15.9990938501134,38.127598929263,4.83896854978245,5.22168750563893
"1426",29,18.5,47.5,15.9618881522124,38.1701122338804,4.72522357429592,5.12341672192049
"1427",29.5,18.5,48,15.9223213265721,38.2117906538647,4.61450008570122,5.0278750203493
"1428",30,18.5,48.5,15.8804254556889,38.2526600845724,4.50668950749658,4.93495954339818
"1429",5,19,24,14.1831828649688,34.263097312641,14.1831828649688,13.6985972060054
"1430",5.5,19,24.5,14.3342634441209,34.4174063696088,14.3342634441209,13.8121942234568
"1431",6,19,25,14.477584386751,34.5656355054816,14.4775843867509,13.9177299216559
"1432",6.5,19,25.5,14.613503777652,34.7081424312743,14.613503777652,14.0155835058613
"1433",7,19,26,14.7423523146949,34.8452573431916,14.7423523146948,14.1061061188677
"1434",7.5,19,26.5,14.8644359045313,34.9772855183687,14.8644359045306,14.1896229203584
"1435",8,19,27,14.9800379698703,35.1045096221959,14.5303016265607,13.8736880002628
"1436",8.5,19,27.5,15.0894215050376,35.2271917639358,14.0456722503279,13.4279382508926
"1437",9,19,28,15.1928309112809,35.3455753320957,13.585074971201,13.0050545788022
"1438",9.5,19,28.5,15.2904936388677,35.4598866366028,13.1467781519877,12.6033707040332
"1439",10,19,29,15.3826216592939,35.5703363810991,12.7292133574838,12.221377723371
"1440",10.5,19,29.5,15.4694127877573,35.6771209855125,12.3309604241309,11.8577106958488
"1441",11,19,30,15.5510518733649,35.7804237763692,11.9507254284698,11.5111248073804
"1442",11.5,19,30.5,15.6277118722504,35.880416060028,11.5873309261045,11.1804882700954
"1443",12,19,31,15.6995548168206,35.9772580920519,11.2396995349578,10.8647659052063
"1444",12.5,19,31.5,15.7667326926717,36.0710999542595,10.9068456277436,10.5630105817901
"1445",13,19,32,15.8293882332711,36.1620823495528,10.5878645602243,10.2743536665716
"1446",13.5,19,32.5,15.8876556412626,36.2503373233757,10.2819244547899,9.99799608333647
"1447",14,19,33,15.9416612441737,36.3359889195865,9.98825928463802,9.73320248170063
"1448",14.5,19,33.5,15.9915240913787,36.4191537775947,9.70616259211848,9.47929496371052
"1449",15,19,34,16.0373564983641,36.4999416768097,9.43498089166845,9.23564689359307
"1450",15.5,19,34.5,16.0792645436407,36.5784560337461,9.17410963203724,9.00167801229222
"1451",16,19,35,16.1173485230375,36.6547943565206,8.9229878666866,8.77685119437538
"1452",16.5,19,35.5,16.1517033655772,36.7290486609398,8.68109572462831,8.5606678001922
"1453",17,19,36,16.1824190146696,36.8013058519145,8.44794919790922,8.35266453754152
"1454",17.5,19,36.5,16.2095807779444,36.8716480735256,8.22309741493914,8.15240973031597
"1455",18,19,37,16.2332696486929,36.9401530307051,8.00612068094962,7.95950164271825
"1456",18.5,19,37.5,16.2535626015646,37.006894285184,7.79662698275419,7.7735652186565
"1457",19,19,38,16.2705328648898,37.0719415280748,7.59424981417511,7.59424987368326
"1458",19.5,19,38.5,16.2842501717539,37.1353608312145,7.39864695389339,7.42122872758767
"1459",20,19,39,16.2947809917268,37.1972148791737,7.2094970495324,7.25419470018575
"1460",20.5,19,39.5,16.302188744963,37.2575631836444,7.02649928419159,7.09286102388486
"1461",21,19,40,16.3065340002127,37.3164622817488,6.84937161920547,6.93695778267114
"1462",21.5,19,40.5,16.3078746581346,37.3739659196592,6.67784763347479,6.78623137974352
"1463",22,19,41,16.306266121163,37.4301252227817,6.51167868905325,6.64044465142811
"1464",22.5,19,41.5,16.301761451064,37.4849888536376,6.35062959872932,6.49937361278624
"1465",23,19,42,16.2944115152049,37.5386031584682,6.1944791695084,6.36280741989025
"1466",23.5,19,42.5,16.2842651224655,37.5910123034903,6.04301877268788,6.23054765179942
"1467",24,19,43,16.2713691496344,37.6422584016464,5.89605127538777,6.10240685352321
"1468",24.5,19,43.5,16.2557686590548,37.6923816306124,5.75339052465212,5.97820805481934
"1469",25,19,44,16.237507008215,37.7414203427608,5.61486150963151,5.85778458412264
"1470",25.5,19,44.5,16.216625951916,37.7894111677097,5.48029696161462,5.74097816360402
"1471",26,19,45,16.1931657375949,37.8363891080355,5.34953939222809,5.62763946254721
"1472",26.5,19,45.5,16.1671651943266,37.8823876286751,5.22244024124328,5.51762725918418
"1473",27,19,46,16.1386618159877,37.9274387404976,5.09885758217252,5.4108073295092
"1474",27.5,19,46.5,16.1076918390184,37.9715730784839,4.97865748675652,5.30705247699347
"1475",28,19,47,16.0742903151857,38.0148199749168,4.86171197513995,5.20624207816164
"1476",28.5,19,47.5,16.0384911797155,38.0572075279481,4.74790035395834,5.10826196861182
"1477",29,19,48,16.0003273151296,38.0987626658807,4.63710748717859,5.01300296157578
"1478",29.5,19,48.5,15.9598306110985,38.1395112074742,4.52922366766121,4.9203622109115
"1479",30,19,49,15.9170320205923,38.1794779185589,4.42414515651251,4.83024094810435
"1480",5,19.5,24.5,14.3457622879288,34.3126788801683,14.3457622879287,13.7701656417871
"1481",5.5,19.5,25,14.4903119048732,34.4604569749285,14.4903119048732,13.8753802377223
"1482",6,19.5,25.5,14.6274770082181,34.602530271516,14.6274770082181,13.9729360685575
"1483",6.5,19.5,26,14.757587163204,34.7392279613936,14.7575871632039,14.0631830980096
"1484",7,19.5,26.5,14.8809472197153,34.8708543927793,14.8809472197151,14.1464457605544
"1485",7.5,19.5,27,14.9978396125467,34.9976913709514,14.5475687448382,13.8314721524785
"1486",8,19.5,27.5,15.1085264107165,35.1200002076094,14.0634558968941,13.3870793765514
"1487",8.5,19.5,28,15.213251147197,35.2380235506625,13.6033348014895,12.9654824185007
"1488",9,19.5,28.5,15.3122404560254,35.3519870214076,13.1654761322486,12.5650201703752
"1489",9.5,19.5,29,15.4057055400418,35.4621006823442,12.7483154908986,12.1841899969596
"1490",10,19.5,29.5,15.4938434893483,35.5685603557209,12.3504349847095,11.8216294753483
"1491",10.5,19.5,30,15.5768384679038,35.6715488102263,11.9705418116444,11.4760977109561
"1492",11,19.5,30.5,15.6548627833856,35.7712368309572,11.607462229542,11.1464676431642
"1493",11.5,19.5,31,15.7280778534959,35.8677841858408,11.2601203308214,10.8317062796304
"1494",12,19.5,31.5,15.7966350802186,35.9613405000171,10.9275308738558,10.530868732487
"1495",12.5,19.5,32,15.860676642093,36.0520460482482,10.6087926565943,10.2430902510259
"1496",13,19.5,32.5,15.9203362133327,36.1400324741817,10.3030742222761,9.96757353809877
"1497",13.5,19.5,33,15.9757396175469,36.2254234442273,10.0096114053529,9.70358599028595
"1498",14,19.5,33.5,16.0270054228965,36.3083352428767,9.72769799120161,9.45045050494875
"1499",14.5,19.5,34,16.0742454847119,36.3888773154953,9.45668299621876,9.20754380786884
"1500",15,19.5,34.5,16.1175654409027,36.4671527639156,9.19596220360861,8.97428675483854
"1501",15.5,19.5,35,16.1570651648773,36.5432587995501,8.94497599957458,8.75014429539275
"1502",16,19.5,35.5,16.1928391801633,36.6172871582138,8.70320516396479,8.53461890352854
"1503",16.5,19.5,36,16.224977040448,36.6893244803778,8.47016630381143,8.32724841367166
"1504",17,19.5,36.5,16.2535636783574,36.7594526601697,8.24541007360023,8.12760327619068
"1505",17.5,19.5,37,16.2786797259275,36.827749166076,8.02851650430768,7.9352818352615
"1506",18,19.5,37.5,16.3004018094097,36.8942873359893,7.81909501802818,7.74991112765891
"1507",18.5,19.5,38,16.3188028207746,36.9591366489614,7.61677971936226,7.57114164591109
"1508",19,19.5,38.5,16.3339521680296,37.0223629757818,7.42122895359899,7.39864712858406
"1509",19.5,19.5,39,16.3459160062526,37.0840288102805,7.23212154500995,7.23212159441268
"1510",20,19.5,39.5,16.3547574510492,37.1441934830635,7.04915728326,7.0712785361804
"1511",20.5,19.5,40,16.3605367759694,37.2029133592181,6.8720545021759,6.91584931818107
"1512",21,19.5,40.5,16.3633115952711,37.2602420213745,6.7005480486487,6.76558174295975
"1513",21.5,19.5,41,16.363137033279,37.3162304393709,6.53438927200899,6.62023871059516
"1514",22,19.5,41.5,16.3600658814694,37.3709271276554,6.37334308276196,6.47959696870703
"1515",22.5,19.5,42,16.354148744303,37.4243782914439,6.2171887807901,6.34344619473416
"1516",23,19.5,42.5,16.3454341747308,37.4766279625614,6.0657182055568,6.21158884804912
"1517",23.5,19.5,43,16.3339688002141,37.5277181258063,5.91873460517474,6.08383801342425
"1518",24,19.5,43.5,16.3197974400202,37.5776888365994,5.77605253149793,5.9600174712769
"1519",24.5,19.5,44,16.3029632144875,37.6265783306123,5.63749592383367,5.83996005734244
"1520",25,19.5,44.5,16.2835076468909,37.674423126004,5.50289906397409,5.72350924449751
"1521",25.5,19.5,45,16.2614707584818,37.7212581188428,5.37210487802201,5.61051563045671
"1522",26,19.5,45.5,16.2368911572285,37.7671166722364,5.24496371995065,5.50083795254119
"1523",26.5,19.5,46,16.2098061207333,37.8120306996492,5.1213350635638,5.39434300363022
"1524",27,19.5,46.5,16.1802516737667,37.8560307428439,5.00108463121051,5.29090396242631
"1525",27.5,19.5,47,16.1482626608163,37.8991460448492,4.88408495493388,5.19040010406149
"1526",28,19.5,47.5,16.1138728140197,37.9414046183181,4.77021562174152,5.09271809216967
"1527",28.5,19.5,48,16.0771148168143,37.9828333096143,4.65936160801293,4.99774931518609
"1528",29,19.5,48.5,16.0380203636161,38.0234578589345,4.55141316766609,4.90539012357679
"1529",29.5,19.5,49,15.9966202158066,38.0633029567497,4.44626652146852,4.81554307273009
"1530",30,19.5,49.5,15.9529442542923,38.1023922968262,4.34382247817148,4.72811448487201
"1531",5,20,25,14.5019359296423,34.3526541471576,14.5019359296423,13.8319737905691
"1532",5.5,20,25.5,14.6403362997775,34.4942829951085,14.6403362997774,13.9292244911643
"1533",6,20,26,14.7716981643142,34.6305530528879,14.7716981643142,14.0191891959023
"1534",6.5,20,26.5,14.8963252931546,34.76176771662,14.8963252931544,14.1021914010166
"1535",7,20,27,15.0144991116701,34.8882079100099,14.5637279207671,13.788202823172
"1536",7.5,20,27.5,15.1264807436142,35.0101341272946,14.0801681913174,13.345200202004
"1537",8,20,28,15.2325128351378,35.1277882573064,13.6205577926473,12.924922201642
"1538",8.5,20,28.5,15.3328211867887,35.24139521553,13.183170916041,12.5257126586325
"1539",9,20,29,15.4276162166673,35.3511644073252,12.7664467186202,12.1460740259505
"1540",9.5,20,29.5,15.5170942747708,35.4572910423489,12.3689681766695,11.7846475124718
"1541",10,20,30,15.6014388258852,35.5599573175335,11.9894470758663,11.4401971691
"1542",10.5,20,30.5,15.6808215161096,35.6593334837079,11.6267097177685,11.1115978348992
"1543",11,20,31,15.7554031361488,35.7555788089962,11.2796829243581,10.7978212356984
"1544",11.5,20,31.5,15.8253344928449,35.8488424504656,10.9473842698901,10.4979251692594
"1545",12,20,32,15.8907571989815,35.9392642440558,10.6289128735912,10.2110468587417
"1546",12.5,20,32.5,15.951804390162,36.026975421593,10.3234391332471,9.93639174475885
"1547",13,20,33,16.0086013764957,36.1120992626204,10.0302011567812,9.67323032937191
"1548",13.5,20,33.5,16.0612662359002,36.1947516878564,9.74849287384493,9.42088668371593
"1549",14,20,34,16.1099103550321,36.2750418002881,9.47766509005266,9.17873983206876
"1550",14.5,20,34.5,16.1546389231546,36.3530723792137,9.21711481225936,8.94621267976579
"1551",15,20,35,16.1955513836503,36.4289403319389,8.96628294259679,8.72277109535386
"1552",15.5,20,35.5,16.2327418473526,36.5027371073011,8.72465183820329,8.50792008547319
"1553",16,20,36,16.2662994714072,36.5745490747335,8.49173849899958,8.30119847027727
"1554",16.5,20,36.5,16.2963088069682,36.6444578721738,8.26709457881159,8.10217746929916
"1555",17,20,37,16.3228501186755,36.7125407257635,8.05030101126811,7.91045772494029
"1556",17.5,20,37.5,16.3459996785476,36.7788707439718,7.84096767209585,7.72566692221196
"1557",18,20,38,16.3658300366438,36.843517188499,7.63872985775133,7.54745679506188
"1558",18.5,20,38.5,16.3824102706081,36.9065457240707,7.44324554318505,7.37550178799939
"1559",19,20,39,16.3958062159888,36.9680186490168,7.25419486721375,7.2094970777607
"1560",19.5,20,39.5,16.4060806790355,37.0279951083392,7.07127851718221,7.04915742345832
"1561",20,20,40,16.4132936335082,37.0865312907982,6.89421432802929,6.89421417485528
"1562",20.5,20,40.5,16.4175024028765,37.143680611401,6.72273849388066,6.74441687364985
"1563",21,20,41,16.4187618291574,37.1994938805366,6.55660223837378,6.59952863393105
"1564",21.5,20,41.5,16.4171244295174,37.2540194608851,6.39557129236892,6.45932684821477
"1565",22,20,42,16.4126405416566,37.3073034131183,6.23942510648244,6.32360205793805
"1566",22.5,20,42.5,16.4053584588998,37.3593896313164,6.08795594441959,6.19215717331968
"1567",23,20,43,16.3953245558301,37.4103199689364,5.94096728169809,6.06480583467942
"1568",23.5,20,43.5,16.3825834052258,37.4601343560937,5.79827411588968,5.94137232195617
"1569",24,20,44,16.3671778869918,37.5088709088468,5.65970102261735,5.82169106500894
"1570",24.5,20,44.5,16.3491492897142,37.5565660311148,5.52508227592943,5.70560439675684
"1571",25,20,45,16.3285374054117,37.6032545098006,5.39426052709283,5.59296407063169
"1572",25.5,20,45.5,16.3053806180051,37.6489696036418,5.26708790996797,5.48362986066853
"1573",26,20,46,16.2797159859841,37.6937431262677,5.143422595577,5.37746794457157
"1574",26.5,20,46.5,16.2515793197056,37.7376055238972,5.02313103631694,5.27435245488534
"1575",27,20,47,16.2210052537248,37.7805859480778,4.90608641907094,5.17416310370981
"1576",27.5,20,47.5,16.1880273145217,37.8227123238303,4.79216773762813,5.07678657239867
"1577",28,20,48,16.1526779839607,37.8640114135349,4.68126073366316,4.98211467043715
"1578",28.5,20,48.5,16.1149887587892,37.9045088768649,4.57325589146231,4.8900445677938
"1579",29,20,49,16.0749902064581,37.9442293270523,4.46804939764456,4.80047849592986
"1580",29.5,20,49.5,16.032712017523,37.9831963837418,4.36554238082814,4.71332357822358
"1581",30,20,50,15.9881830548655,38.0214327226752,4.26564072525522,4.62849133092545
"1582",5,20.5,25.5,14.6520806730452,34.3834088455008,14.6520806730452,13.8844519725622
"1583",5.5,20.5,26,14.7846842434183,34.5192408936896,14.7846842434183,13.9741277055998
"1584",6,20.5,26.5,14.9105689537494,34.6500337972634,14.910568953749,14.056863027986
"1585",6.5,20.5,27,15.0300151985552,34.7760675769609,14.5787782708226,13.743883786297
"1586",7,20.5,27.5,15.1432831364387,34.8976018897187,14.0958083089402,13.3023049365668
"1587",7.5,20.5,28,15.2506145082511,35.0148778468717,13.636743761725,12.8833778001486
"1588",8,20.5,28.5,15.3522342638551,35.128119640964,13.199863015441,12.4854520169386
"1589",8.5,20.5,29,15.4483520205874,35.237536004269,12.7836059098191,12.1070333580128
"1590",9,20.5,29.5,15.5391633733874,35.3433215189856,12.3865598399775,11.746768280178
"1591",9.5,20.5,30,15.6248510738966,35.445657796415,12.0074390290101,11.4034252146707
"1592",10,20.5,30.5,15.7055860935644,35.544714540153,11.6450716084611,11.0758822600854
"1593",10.5,20.5,31,15.7815285838534,35.640650506392,11.2983867586482,10.7631140194189
"1594",11,20.5,31.5,15.8528287449794,35.7336143727671,10.966403597881,10.4641818944388
"1595",11.5,20.5,32,15.9196276131857,35.8237455257467,10.6482233065192,10.17822553751
"1596",12,20.5,32.5,15.9820577753272,35.9111747753417,10.3430182418794,9.9044535746207
"1597",12.5,20.5,33,16.0402440184698,35.996025004841,10.0500267120279,9.64213759449498
"1598",13,20.5,33.5,16.0943039212964,36.0784117623615,9.76854552995947,9.39060552844611
"1599",13.5,20.5,34,16.1443483933068,36.1584438002032,9.49792541456336,9.1492368737828
"1600",14,20.5,34.5,16.1904821671073,36.2362235673035,9.23756539377084,8.91745724227261
"1601",14.5,20.5,35,16.2328042484817,36.3118476594812,8.98690723375203,8.69473396711183
"1602",15,20.5,35.5,16.2714083284026,36.3854072316316,8.74543394932011,8.48057321772359
"1603",15.5,20.5,36,16.3063831606842,36.456988375573,8.51266408077111,8.27451610805199
"1604",16,20.5,36.5,16.3378129085696,36.5266724668361,8.28814930739678,8.07613470426542
"1605",16.5,20.5,37,16.3657774631904,36.5945364833363,8.07147259836459,7.88503166791403
"1606",17,20.5,37.5,16.3903527365237,36.6606532985521,7.86224350807057,7.70083480898204
"1607",17.5,20.5,38,16.4116109311927,36.7250919515573,7.6600980491388,7.52319729397427
"1608",18,20.5,38.5,16.4296207892175,36.7879178960131,7.46469527264084,7.35179502019031
"1609",18.5,20.5,39,16.4444478216026,36.8491932300054,7.27571598183359,7.18632380850316
"1610",19,20.5,39.5,16.4561545204594,36.9089769084277,7.09286118183783,7.02649942355199
"1611",19.5,20.5,40,16.4648005551902,36.9673249394342,6.91584918008706,6.87205453193886
"1612",20,20.5,40.5,16.470442954111,37.0242905663413,6.74441694388173,6.72273858690405
"1613",20.5,20.5,41,16.4731362727548,37.0799244362195,6.57831569865852,6.57831564721858
"1614",21,20.5,41.5,16.4729327499785,37.134274756298,6.41731235673568,6.4385646595349
"1615",21.5,20.5,42,16.4698824528887,37.1873874391967,6.26118616869088,6.30327628212085
"1616",22,20.5,42.5,16.4640334115062,37.2393062379082,6.10973008188593,6.17225389820351
"1617",22.5,20.5,43,16.4554317440041,37.290072871361,5.96274778099208,6.0453119088629
"1618",23,20.5,43.5,16.4441217732773,37.3397271413239,5.82005444562931,5.92227516255545
"1619",23.5,20.5,44,16.4301461355318,37.38830704134,5.68147504651411,5.80297820803378
"1620",24,20.5,44.5,16.4135458815209,37.4358488583162,5.54684463802632,5.68726495672846
"1621",24.5,20.5,45,16.3943605709997,37.4823872673405,5.4160056379032,5.57498659767008
"1622",25,20.5,45.5,16.3726283609188,37.527955420248,5.28881056388968,5.46600373256188
"1623",25.5,20.5,46,16.3483860878329,37.5725850284099,5.16511804503646,5.36018320835875
"1624",26,20.5,46.5,16.3216693449588,37.6163064401828,5.04479494504572,5.25739920334911
"1625",26.5,20.5,47,16.2925125542811,37.6591487134129,4.9277137714305,5.15753176814649
"1626",27,20.5,47.5,16.2609490340692,37.7011396833625,4.813754912194,5.06046836610484
"1627",27.5,20.5,48,16.2270110621409,37.7423060263898,4.70280342127935,4.9661006909279
"1628",28,20.5,48.5,16.1907299351767,37.7826733196912,4.59475037448256,4.87432661097316
"1629",28.5,20.5,49,16.1521360243686,37.8222660973846,4.48949199188433,4.78504830514171
"1630",29,20.5,49.5,16.1112588276604,37.8611079031949,4.38692998976551,4.69817381502067
"1631",29.5,20.5,50,16.0681270188185,37.8992213399776,4.28696980297433,4.61361426885858
"1632",30,20.5,50.5,16.0227684935513,37.9366281163012,4.18952159138548,4.53128557365189
"1633",5,21,26,14.796544411576,34.4052999606506,14.7965444115759,13.9280019883418
"1634",5.5,21,26.5,14.9236771167897,34.53566114368,14.9236771167894,14.0104642716765
"1635",6,21,27,15.0443866915919,34.6612789117249,14.592718660607,13.6985183230726
"1636",6.5,21,27.5,15.1589323096227,34.7824120646474,14.1103749648275,13.2583967141224
"1637",7,21,28,15.2675547880244,34.8993009179234,13.6518914175322,12.840852376495
"1638",7.5,21,28.5,15.3704782088437,35.0121689240834,13.2155490125589,12.4442401284788
"1639",8,21,29,15.4679113726904,35.1212241264184,12.7997912005786,12.0670704519621
"1640",8.5,21,29.5,15.5600491045507,35.2266604648513,12.4032083693327,11.7079948926322
"1641",9,21,30,15.6470734290047,35.3286589512219,12.0245163726397,11.3657848768385
"1642",9.5,21,30.5,15.7291546298315,35.4273887289689,11.6625466484835,11.0393227034296
"1643",10,21,31,15.8064522070557,35.5230080302633,11.316230191007,10.7275869853782
"1644",10.5,21,31.5,15.8791157428282,35.6156650419858,10.9845880209638,10.4296417804388
"1645",11,21,32,15.9472856861119,35.7054986905186,10.6667231208239,10.1446293756224
"1646",11.5,21,32.5,16.0110940649156,35.7926393540956,10.3618093471537,9.87176100028946
"1647",12,21,33,16.0706651337596,35.8772095103932,10.0690867494148,9.61031067632654
"1648",12.5,21,33.5,16.1261159631374,35.9593243261276,9.78785397129996,9.35960897760775
"1649",13,21,34,16.1775569769459,36.0390921946299,9.51746256613795,9.11903709046255
"1650",13.5,21,34.5,16.225092443159,36.1166152266745,9.2573123835584,8.88802244845334
"1651",14,21,35,16.2688209224218,36.1919896992371,9.00684711157735,8.66603433125838
"1652",14.5,21,35.5,16.3088356787112,36.2653064663296,8.76555011308421,8.45258060384343
"1653",15,21,36,16.3452250557508,36.3366513355987,8.53294104650358,8.24720333595466
"1654",15.5,21,36.5,16.3780728224635,36.4061054139713,8.30857320147655,8.04947719635576
"1655",16,21,37,16.4074584903889,36.4737454252745,8.09202920423851,7.85900466911285
"1656",16.5,21,37.5,16.4334576056812,36.5396440024461,7.88292021504336,7.67541589242589
"1657",17,21,38,16.4561420180292,36.6038699566765,7.68088282816726,7.49836473640707
"1658",17.5,21,38.5,16.4755801285939,36.6664885255775,7.48557652745372,7.32752813337026
"1659",18,21,39,16.4918371188476,36.7275616022621,7.29668304874582,7.16260325438673
"1660",18.5,21,39.5,16.504975162004,36.7871479470258,7.11390353438007,7.00330627089732
"1661",19,21,40,16.5150536185638,36.8453033831512,6.93695768282139,6.84937126185924
"1662",19.5,21,40.5,16.5221292173466,36.9020809782096,6.76558178238291,6.70054823421918
"1663",20,21,41,16.5262562232466,36.9575312120959,6.59952848570981,6.5566020903187
"1664",20.5,21,41.5,16.5274865928332,37.011702132917,6.43856451727199,6.41731233535934
"1665",21,21,42,16.5258701188064,37.0646395017448,6.28247023546789,6.28247025116513
"1666",21.5,21,42.5,16.5214545642252,37.1163869271522,6.13103858765796,6.15188052718767
"1667",22,21,43,16.514285787341,37.166985990362,5.98407381803219,6.02535767701296
"1668",22.5,21,43.5,16.5044078577898,37.2164763617657,5.8413913296574,5.90272696405231
"1669",23,21,44,16.4918631648317,37.2648959094974,5.7028165139661,5.78382373979887
"1670",23.5,21,44.5,16.476692518261,37.3122808006883,5.56818445043036,5.6684923222405
